id,class
2998,15
2999,1
3000,14
3001,2
3002,10
3003,9
3004,11
3005,15
3006,9
3007,12
3008,15
3009,16
3010,6
3011,3
3012,18
3013,12
3014,14
3015,3
3016,19
3017,14
3018,15
3019,10
3020,8
3021,3
3022,7
3023,5
3024,6
3025,14
3026,9
3027,13
3028,3
3029,15
3030,19
3031,18
3032,11
3033,16
3034,12
3035,3
3036,17
3037,18
3038,8
3039,14
3040,6
3041,14
3042,13
3043,14
3044,13
3045,13
3046,13
3047,10
3048,4
3049,10
3050,14
3051,3
3052,1
3053,3
3054,15
3055,14
3056,19
3057,5
3058,11
3059,2
3060,9
3061,1
3062,9
3063,5
3064,15
3065,19
3066,19
3067,19
3068,18
3069,1
3070,6
3071,15
3072,7
3073,8
3074,17
3075,3
3076,18
3077,13
3078,3
3079,11
3080,9
3081,13
3082,1
3083,18
3084,4
3085,18
3086,15
3087,3
3088,18
3089,18
3090,3
3091,4
3092,15
3093,6
3094,17
3095,9
3096,6
3097,13
3098,8
3099,11
3100,15
3101,1
3102,9
3103,6
3104,4
3105,11
3106,15
3107,3
3108,1
3109,12
3110,18
3111,6
3112,6
3113,18
3114,3
3115,8
3116,4
3117,9
3118,12
3119,9
3120,13
3121,9
3122,8
3123,10
3124,19
3125,4
3126,6
3127,7
3128,1
3129,6
3130,5
3131,14
3132,6
3133,10
3134,11
3135,16
3136,19
3137,7
3138,12
3139,4
3140,15
3141,14
3142,3
3143,2
3144,4
3145,16
3146,19
3147,15
3148,3
3149,13
3150,13
3151,3
3152,15
3153,19
3154,1
3155,9
3156,8
3157,11
3158,1
3159,14
3160,14
3161,7
3162,14
3163,4
3164,2
3165,3
3166,17
3167,3
3168,3
3169,15
3170,5
3171,4
3172,8
3173,8
3174,9
3175,4
3176,4
3177,2
3178,13
3179,13
3180,18
3181,19
3182,16
3183,19
3184,3
3185,12
3186,3
3187,8
3188,12
3189,9
3190,3
3191,14
3192,15
3193,18
3194,14
3195,15
3196,15
3197,16
3198,10
3199,12
3200,1
3201,1
3202,10
3203,1
3204,6
3205,12
3206,18
3207,15
3208,4
3209,1
3210,13
3211,15
3212,12
3213,13
3214,14
3215,13
3216,13
3217,18
3218,17
3219,19
3220,13
3221,14
3222,4
3223,11
3224,10
3225,6
3226,19
3227,9
3228,6
3229,18
3230,4
3231,9
3232,3
3233,13
3234,14
3235,11
3236,4
3237,12
3238,16
3239,9
3240,11
3241,14
3242,1
3243,1
3244,10
3245,1
3246,1
3247,3
3248,5
3249,1
3250,4
3251,9
3252,13
3253,15
3254,15
3255,2
3256,3
3257,4
3258,15
3259,15
3260,15
3261,2
3262,15
3263,2
3264,4
3265,15
3266,4
3267,16
3268,19
3269,14
3270,14
3271,10
3272,4
3273,6
3274,6
3275,14
3276,4
3277,5
3278,18
3279,19
3280,19
3281,18
3282,13
3283,3
3284,7
3285,13
3286,6
3287,7
3288,18
3289,8
3290,1
3291,19
3292,19
3293,12
3294,8
3295,1
3296,9
3297,13
3298,9
3299,12
3300,16
3301,19
3302,10
3303,7
3304,19
3305,12
3306,9
3307,2
3308,8
3309,12
3310,9
3311,1
3312,10
3313,19
3314,15
3315,11
3316,14
3317,4
3318,8
3319,14
3320,13
3321,2
3322,1
3323,13
3324,18
3325,1
3326,6
3327,18
3328,3
3329,8
3330,12
3331,16
3332,10
3333,8
3334,4
3335,17
3336,10
3337,15
3338,18
3339,19
3340,18
3341,1
3342,7
3343,19
3344,13
3345,18
3346,9
3347,1
3348,18
3349,1
3350,8
3351,12
3352,18
3353,4
3354,15
3355,13
3356,19
3357,11
3358,4
3359,18
3360,1
3361,13
3362,13
3363,7
3364,13
3365,9
3366,3
3367,12
3368,8
3369,15
3370,3
3371,12
3372,1
3373,1
3374,8
3375,7
3376,15
3377,13
3378,8
3379,18
3380,13
3381,18
3382,18
3383,18
3384,15
3385,9
3386,15
3387,11
3388,13
3389,3
3390,18
3391,1
3392,9
3393,13
3394,4
3395,18
3396,10
3397,3
3398,13
3399,4
3400,13
3401,10
3402,6
3403,3
3404,3
3405,6
3406,4
3407,7
3408,1
3409,18
3410,6
3411,9
3412,18
3413,10
3414,9
3415,3
3416,9
3417,11
3418,4
3419,9
3420,6
3421,1
3422,14
3423,12
3424,10
3425,5
3426,18
3427,4
3428,1
3429,18
3430,10
3431,3
3432,14
3433,13
3434,7
3435,12
3436,18
3437,19
3438,11
3439,10
3440,9
3441,8
3442,1
3443,3
3444,19
3445,17
3446,13
3447,18
3448,14
3449,3
3450,14
3451,15
3452,15
3453,12
3454,1
3455,12
3456,1
3457,1
3458,6
3459,4
3460,3
3461,3
3462,1
3463,9
3464,18
3465,14
3466,4
3467,19
3468,2
3469,14
3470,3
3471,16
3472,15
3473,14
3474,17
3475,6
3476,14
3477,6
3478,10
3479,3
3480,6
3481,9
3482,14
3483,6
3484,17
3485,14
3486,2
3487,1
3488,11
3489,1
3490,4
3491,18
3492,3
3493,13
3494,14
3495,2
3496,11
3497,8
3498,9
3499,3
3500,6
3501,11
3502,7
3503,4
3504,6
3505,9
3506,4
3507,16
3508,9
3509,5
3510,3
3511,8
3512,11
3513,8
3514,13
3515,18
3516,14
3517,14
3518,6
3519,2
3520,17
3521,16
3522,19
3523,15
3524,4
3525,11
3526,9
3527,7
3528,7
3529,14
3530,18
3531,12
3532,13
3533,12
3534,19
3535,9
3536,19
3537,3
3538,8
3539,1
3540,14
3541,3
3542,8
3543,6
3544,3
3545,12
3546,2
3547,3
3548,16
3549,2
3550,12
3551,3
3552,3
3553,6
3554,1
3555,19
3556,10
3557,11
3558,8
3559,15
3560,10
3561,8
3562,11
3563,18
3564,9
3565,18
3566,13
3567,18
3568,1
3569,12
3570,10
3571,15
3572,8
3573,15
3574,2
3575,10
3576,9
3577,14
3578,14
3579,9
3580,11
3581,18
3582,17
3583,8
3584,4
3585,6
3586,15
3587,13
3588,12
3589,5
3590,19
3591,11
3592,9
3593,4
3594,4
3595,13
3596,1
3597,9
3598,15
3599,9
3600,6
3601,8
3602,19
3603,12
3604,4
3605,3
3606,9
3607,7
3608,9
3609,14
3610,13
3611,10
3612,3
3613,17
3614,14
3615,3
3616,18
3617,3
3618,19
3619,6
3620,6
3621,9
3622,12
3623,9
3624,9
3625,10
3626,3
3627,19
3628,8
3629,8
3630,10
3631,14
3632,1
3633,8
3634,3
3635,15
3636,18
3637,12
3638,18
3639,13
3640,6
3641,8
3642,3
3643,9
3644,11
3645,19
3646,15
3647,3
3648,19
3649,5
3650,6
3651,19
3652,9
3653,4
3654,3
3655,13
3656,12
3657,5
3658,6
3659,17
3660,4
3661,18
3662,8
3663,18
3664,4
3665,12
3666,3
3667,19
3668,13
3669,6
3670,13
3671,9
3672,9
3673,3
3674,6
3675,13
3676,19
3677,7
3678,8
3679,4
3680,13
3681,15
3682,11
3683,3
3684,3
3685,6
3686,7
3687,1
3688,8
3689,15
3690,3
3691,6
3692,17
3693,4
3694,15
3695,9
3696,13
3697,18
3698,3
3699,8
3700,14
3701,14
3702,14
3703,10
3704,13
3705,15
3706,18
3707,3
3708,8
3709,11
3710,10
3711,11
3712,1
3713,18
3714,6
3715,15
3716,1
3717,6
3718,4
3719,3
3720,10
3721,9
3722,10
3723,12
3724,13
3725,13
3726,14
3727,18
3728,15
3729,14
3730,7
3731,9
3732,12
3733,10
3734,9
3735,5
3736,1
3737,10
3738,6
3739,14
3740,12
3741,8
3742,14
3743,8
3744,17
3745,13
3746,14
3747,4
3748,13
3749,10
3750,13
3751,13
3752,16
3753,14
3754,8
3755,12
3756,8
3757,17
3758,15
3759,1
3760,1
3761,10
3762,15
3763,15
3764,11
3765,11
3766,14
3767,11
3768,13
3769,11
3770,9
3771,11
3772,1
3773,13
3774,13
3775,14
3776,8
3777,3
3778,6
3779,9
3780,12
3781,8
3782,9
3783,6
3784,18
3785,19
3786,16
3787,1
3788,3
3789,18
3790,4
3791,9
3792,14
3793,18
3794,15
3795,13
3796,5
3797,13
3798,12
3799,1
3800,11
3801,3
3802,15
3803,18
3804,7
3805,16
3806,10
3807,13
3808,15
3809,11
3810,2
3811,12
3812,14
3813,3
3814,3
3815,13
3816,12
3817,4
3818,12
3819,6
3820,11
3821,5
3822,15
3823,3
3824,17
3825,15
3826,1
3827,18
3828,19
3829,14
3830,19
3831,11
3832,19
3833,8
3834,12
3835,19
3836,6
3837,19
3838,19
3839,4
3840,1
3841,11
3842,18
3843,9
3844,1
3845,8
3846,9
3847,8
3848,1
3849,3
3850,11
3851,2
3852,4
3853,9
3854,12
3855,6
3856,14
3857,4
3858,3
3859,18
3860,19
3861,18
3862,19
3863,9
3864,1
3865,1
3866,14
3867,18
3868,2
3869,6
3870,9
3871,6
3872,19
3873,13
3874,19
3875,4
3876,5
3877,18
3878,11
3879,2
3880,8
3881,8
3882,8
3883,2
3884,9
3885,18
3886,9
3887,13
3888,8
3889,3
3890,13
3891,3
3892,8
3893,3
3894,14
3895,2
3896,14
3897,15
3898,11
3899,17
3900,13
3901,19
3902,13
3903,12
3904,1
3905,9
3906,6
3907,15
3908,11
3909,3
3910,10
3911,15
3912,3
3913,11
3914,5
3915,1
3916,6
3917,12
3918,16
3919,19
3920,10
3921,1
3922,2
3923,9
3924,9
3925,1
3926,3
3927,10
3928,6
3929,3
3930,1
3931,6
3932,15
3933,15
3934,2
3935,7
3936,16
3937,9
3938,18
3939,3
3940,19
3941,3
3942,6
3943,19
3944,12
3945,17
3946,16
3947,12
3948,13
3949,19
3950,11
3951,13
3952,3
3953,2
3954,13
3955,9
3956,8
3957,1
3958,13
3959,1
3960,1
3961,13
3962,1
3963,18
3964,16
3965,10
3966,6
3967,8
3968,18
3969,9
3970,19
3971,18
3972,19
3973,11
3974,10
3975,7
3976,5
3977,7
3978,8
3979,4
3980,7
3981,6
3982,12
3983,2
3984,9
3985,15
3986,8
3987,18
3988,9
3989,13
3990,18
3991,17
3992,1
3993,13
3994,3
3995,19
3996,8
3997,12
3998,11
3999,3
4000,14
4001,16
4002,19
4003,18
4004,14
4005,2
4006,13
4007,11
4008,12
4009,17
4010,6
4011,11
4012,8
4013,15
4014,1
4015,8
4016,2
4017,17
4018,9
4019,7
4020,19
4021,14
4022,6
4023,13
4024,4
4025,3
4026,19
4027,14
4028,9
4029,9
4030,13
4031,9
4032,16
4033,4
4034,14
4035,6
4036,19
4037,3
4038,13
4039,8
4040,13
4041,10
4042,18
4043,3
4044,13
4045,14
4046,19
4047,19
4048,11
4049,1
4050,8
4051,12
4052,19
4053,10
4054,18
4055,13
4056,11
4057,7
4058,12
4059,14
4060,4
4061,13
4062,15
4063,12
4064,8
4065,19
4066,5
4067,3
4068,13
4069,10
4070,14
4071,9
4072,13
4073,16
4074,13
4075,12
4076,19
4077,16
4078,1
4079,19
4080,3
4081,10
4082,1
4083,14
4084,18
4085,14
4086,15
4087,19
4088,5
4089,9
4090,11
4091,8
4092,15
4093,16
4094,13
4095,19
4096,3
4097,16
4098,8
4099,7
4100,18
4101,6
4102,10
4103,13
4104,2
4105,3
4106,1
4107,11
4108,14
4109,9
4110,13
4111,12
4112,5
4113,14
4114,15
4115,19
4116,3
4117,9
4118,17
4119,8
4120,13
4121,18
4122,7
4123,15
4124,18
4125,18
4126,13
4127,15
4128,3
4129,13
4130,3
4131,10
4132,17
4133,10
4134,8
4135,9
4136,14
4137,6
4138,8
4139,8
4140,5
4141,9
4142,14
4143,13
4144,3
4145,13
4146,15
4147,8
4148,10
4149,6
4150,8
4151,14
4152,4
4153,19
4154,7
4155,9
4156,3
4157,7
4158,5
4159,14
4160,5
4161,15
4162,19
4163,3
4164,13
4165,17
4166,9
4167,3
4168,15
4169,3
4170,2
4171,9
4172,9
4173,2
4174,16
4175,7
4176,13
4177,15
4178,18
4179,18
4180,9
4181,18
4182,9
4183,18
4184,7
4185,3
4186,2
4187,2
4188,6
4189,14
4190,9
4191,9
4192,7
4193,15
4194,17
4195,6
4196,19
4197,4
4198,14
4199,9
4200,3
4201,15
4202,18
4203,13
4204,9
4205,10
4206,7
4207,9
4208,9
4209,4
4210,12
4211,8
4212,12
4213,14
4214,13
4215,3
4216,4
4217,13
4218,8
4219,7
4220,4
4221,14
4222,1
4223,18
4224,6
4225,14
4226,9
4227,3
4228,18
4229,14
4230,19
4231,8
4232,10
4233,8
4234,18
4235,2
4236,14
4237,19
4238,14
4239,14
4240,8
4241,14
4242,11
4243,14
4244,15
4245,15
4246,3
4247,3
4248,4
4249,14
4250,19
4251,3
4252,12
4253,8
4254,14
4255,14
4256,7
4257,13
4258,17
4259,8
4260,4
4261,17
4262,9
4263,14
4264,4
4265,1
4266,9
4267,18
4268,5
4269,8
4270,9
4271,1
4272,11
4273,5
4274,11
4275,13
4276,5
4277,10
4278,13
4279,15
4280,15
4281,14
4282,18
4283,3
4284,8
4285,15
4286,5
4287,8
4288,10
4289,14
4290,9
4291,15
4292,7
4293,15
4294,3
4295,14
4296,4
4297,13
4298,13
4299,19
4300,11
4301,5
4302,9
4303,13
4304,15
4305,8
4306,13
4307,19
4308,19
4309,9
4310,8
4311,13
4312,12
4313,9
4314,15
4315,10
4316,19
4317,14
4318,8
4319,17
4320,11
4321,19
4322,6
4323,13
4324,19
4325,19
4326,15
4327,11
4328,11
4329,16
4330,7
4331,15
4332,8
4333,10
4334,6
4335,2
4336,17
4337,15
4338,9
4339,19
4340,9
4341,15
4342,13
4343,3
4344,18
4345,6
4346,9
4347,13
4348,3
4349,8
4350,13
4351,5
4352,8
4353,2
4354,1
4355,18
4356,12
4357,13
4358,14
4359,18
4360,16
4361,11
4362,1
4363,1
4364,3
4365,8
4366,15
4367,12
4368,13
4369,11
4370,9
4371,1
4372,18
4373,8
4374,15
4375,9
4376,9
4377,11
4378,6
4379,3
4380,13
4381,4
4382,6
4383,16
4384,14
4385,13
4386,12
4387,12
4388,15
4389,7
4390,13
4391,3
4392,19
4393,14
4394,18
4395,9
4396,4
4397,5
4398,3
4399,10
4400,5
4401,9
4402,11
4403,13
4404,6
4405,9
4406,9
4407,14
4408,17
4409,18
4410,10
4411,6
4412,11
4413,3
4414,15
4415,18
4416,8
4417,3
4418,18
4419,1
4420,17
4421,18
4422,2
4423,8
4424,14
4425,15
4426,7
4427,3
4428,14
4429,10
4430,19
4431,10
4432,19
4433,17
4434,3
4435,8
4436,14
4437,13
4438,12
4439,4
4440,13
4441,16
4442,18
4443,4
4444,13
4445,1
4446,16
4447,13
4448,15
4449,1
4450,11
4451,11
4452,11
4453,13
4454,18
4455,13
4456,15
4457,13
4458,15
4459,14
4460,13
4461,5
4462,15
4463,14
4464,19
4465,9
4466,3
4467,9
4468,11
4469,11
4470,7
4471,18
4472,11
4473,18
4474,16
4475,14
4476,19
4477,1
4478,1
4479,4
4480,3
4481,6
4482,10
4483,8
4484,15
4485,12
4486,8
4487,9
4488,4
4489,2
4490,7
4491,9
4492,9
4493,6
4494,3
4495,14
4496,17
4497,12
4498,18
4499,6
4500,8
4501,9
4502,3
4503,3
4504,15
4505,6
4506,1
4507,9
4508,6
4509,6
4510,9
4511,3
4512,8
4513,17
4514,10
4515,12
4516,3
4517,6
4518,11
4519,19
4520,16
4521,18
4522,8
4523,6
4524,9
4525,14
4526,18
4527,18
4528,3
4529,2
4530,3
4531,8
4532,19
4533,6
4534,18
4535,5
4536,6
4537,4
4538,14
4539,9
4540,9
4541,14
4542,1
4543,15
4544,13
4545,8
4546,12
4547,11
4548,14
4549,6
4550,18
4551,13
4552,9
4553,6
4554,1
4555,15
4556,18
4557,18
4558,9
4559,1
4560,1
4561,18
4562,1
4563,3
4564,18
4565,10
4566,8
4567,3
4568,8
4569,2
4570,14
4571,1
4572,17
4573,14
4574,12
4575,5
4576,10
4577,19
4578,2
4579,18
4580,15
4581,3
4582,15
4583,9
4584,18
4585,11
4586,3
4587,13
4588,1
4589,9
4590,10
4591,3
4592,13
4593,11
4594,8
4595,6
4596,3
4597,13
4598,13
4599,6
4600,4
4601,1
4602,15
4603,16
4604,18
4605,16
4606,13
4607,12
4608,1
4609,14
4610,18
4611,14
4612,10
4613,11
4614,18
4615,14
4616,18
4617,1
4618,18
4619,9
4620,9
4621,13
4622,6
4623,13
4624,1
4625,11
4626,10
4627,11
4628,5
4629,9
4630,3
4631,18
4632,18
4633,3
4634,9
4635,3
4636,3
4637,3
4638,15
4639,5
4640,8
4641,3
4642,13
4643,9
4644,3
4645,18
4646,13
4647,9
4648,2
4649,6
4650,8
4651,15
4652,4
4653,9
4654,8
4655,2
4656,12
4657,16
4658,10
4659,1
4660,17
4661,9
4662,13
4663,1
4664,8
4665,2
4666,13
4667,17
4668,18
4669,4
4670,11
4671,19
4672,9
4673,16
4674,2
4675,4
4676,6
4677,9
4678,13
4679,4
4680,17
4681,5
4682,5
4683,12
4684,11
4685,10
4686,11
4687,7
4688,4
4689,1
4690,13
4691,3
4692,11
4693,6
4694,16
4695,14
4696,15
4697,18
4698,13
4699,8
4700,8
4701,3
4702,13
4703,3
4704,1
4705,2
4706,9
4707,1
4708,14
4709,3
4710,2
4711,14
4712,13
4713,1
4714,10
4715,4
4716,14
4717,13
4718,11
4719,2
4720,17
4721,10
4722,16
4723,13
4724,3
4725,6
4726,5
4727,15
4728,13
4729,4
4730,3
4731,6
4732,11
4733,14
4734,5
4735,18
4736,6
4737,15
4738,10
4739,1
4740,14
4741,3
4742,14
4743,10
4744,10
4745,4
4746,19
4747,12
4748,18
4749,13
4750,5
4751,15
4752,9
4753,7
4754,8
4755,19
4756,13
4757,7
4758,12
4759,10
4760,13
4761,1
4762,6
4763,17
4764,8
4765,10
4766,15
4767,11
4768,11
4769,2
4770,18
4771,14
4772,8
4773,19
4774,7
4775,11
4776,13
4777,14
4778,15
4779,9
4780,8
4781,12
4782,14
4783,15
4784,19
4785,3
4786,18
4787,9
4788,1
4789,13
4790,3
4791,11
4792,1
4793,15
4794,6
4795,19
4796,6
4797,16
4798,3
4799,9
4800,11
4801,19
4802,8
4803,4
4804,15
4805,8
4806,1
4807,19
4808,12
4809,19
4810,3
4811,9
4812,11
4813,10
4814,14
4815,7
4816,2
4817,13
4818,11
4819,13
4820,5
4821,1
4822,18
4823,14
4824,15
4825,12
4826,13
4827,11
4828,4
4829,1
4830,2
4831,14
4832,13
4833,18
4834,15
4835,15
4836,17
4837,10
4838,9
4839,14
4840,14
4841,8
4842,2
4843,7
4844,13
4845,11
4846,9
4847,4
4848,6
4849,8
4850,15
4851,10
4852,15
4853,11
4854,15
4855,10
4856,6
4857,15
4858,6
4859,19
4860,19
4861,16
4862,4
4863,8
4864,14
4865,18
4866,19
4867,14
4868,1
4869,8
4870,15
4871,13
4872,1
4873,4
4874,19
4875,3
4876,12
4877,18
4878,15
4879,6
4880,7
4881,15
4882,8
4883,9
4884,7
4885,11
4886,8
4887,1
4888,19
4889,18
4890,9
4891,8
4892,9
4893,1
4894,13
4895,17
4896,4
4897,15
4898,18
4899,13
4900,4
4901,8
4902,3
4903,18
4904,15
4905,12
4906,13
4907,17
4908,2
4909,9
4910,14
4911,12
4912,10
4913,2
4914,19
4915,16
4916,4
4917,6
4918,6
4919,17
4920,9
4921,19
4922,14
4923,19
4924,8
4925,8
4926,8
4927,10
4928,19
4929,6
4930,9
4931,6
4932,7
4933,12
4934,13
4935,19
4936,8
4937,6
4938,9
4939,13
4940,1
4941,9
4942,13
4943,2
4944,19
4945,12
4946,11
4947,4
4948,14
4949,5
4950,13
4951,6
4952,6
4953,9
4954,3
4955,19
4956,19
4957,9
4958,19
4959,8
4960,13
4961,1
4962,18
4963,6
4964,13
4965,18
4966,11
4967,6
4968,1
4969,15
4970,18
4971,12
4972,15
4973,12
4974,10
4975,3
4976,18
4977,3
4978,3
4979,6
4980,12
4981,13
4982,9
4983,8
4984,6
4985,15
4986,18
4987,18
4988,17
4989,10
4990,11
4991,1
4992,10
4993,11
4994,18
4995,18
4996,9
4997,8
4998,2
4999,2
5000,3
5001,12
5002,17
5003,14
5004,9
5005,3
5006,3
5007,18
5008,1
5009,3
5010,15
5011,13
5012,16
5013,14
5014,19
5015,1
5016,9
5017,1
5018,9
5019,8
5020,10
5021,9
5022,18
5023,3
5024,1
5025,11
5026,15
5027,6
5028,15
5029,18
5030,1
5031,9
5032,15
5033,6
5034,19
5035,19
5036,9
5037,10
5038,15
5039,2
5040,1
5041,8
5042,17
5043,9
5044,12
5045,8
5046,19
5047,15
5048,15
5049,9
5050,16
5051,12
5052,14
5053,14
5054,8
5055,1
5056,16
5057,13
5058,17
5059,9
5060,3
5061,8
5062,12
5063,13
5064,3
5065,18
5066,8
5067,6
5068,8
5069,6
5070,14
5071,2
5072,15
5073,3
5074,15
5075,13
5076,2
5077,12
5078,14
5079,1
5080,8
5081,6
5082,11
5083,12
5084,15
5085,6
5086,10
5087,8
5088,17
5089,4
5090,13
5091,19
5092,12
5093,13
5094,11
5095,2
5096,14
5097,1
5098,4
5099,8
5100,12
5101,9
5102,19
5103,1
5104,15
5105,6
5106,18
5107,17
5108,17
5109,1
5110,13
5111,14
5112,13
5113,13
5114,13
5115,19
5116,1
5117,7
5118,6
5119,8
5120,1
5121,10
5122,14
5123,5
5124,6
5125,6
5126,2
5127,16
5128,3
5129,4
5130,16
5131,14
5132,9
5133,13
5134,15
5135,8
5136,16
5137,19
5138,12
5139,11
5140,8
5141,10
5142,1
5143,3
5144,15
5145,12
5146,9
5147,15
5148,13
5149,15
5150,14
5151,4
5152,11
5153,3
5154,12
5155,8
5156,12
5157,9
5158,18
5159,12
5160,15
5161,3
5162,4
5163,1
5164,19
5165,16
5166,11
5167,13
5168,15
5169,1
5170,19
5171,4
5172,1
5173,4
5174,10
5175,15
5176,16
5177,16
5178,17
5179,13
5180,1
5181,15
5182,19
5183,12
5184,9
5185,13
5186,5
5187,8
5188,9
5189,13
5190,14
5191,12
5192,3
5193,15
5194,3
5195,1
5196,14
5197,16
5198,12
5199,9
5200,8
5201,13
5202,9
5203,11
5204,10
5205,18
5206,1
5207,15
5208,13
5209,14
5210,1
5211,4
5212,1
5213,8
5214,13
5215,6
5216,15
5217,13
5218,5
5219,6
5220,15
5221,15
5222,16
5223,7
5224,16
5225,14
5226,15
5227,3
5228,19
5229,9
5230,9
5231,16
5232,15
5233,3
5234,18
5235,16
5236,14
5237,12
5238,1
5239,13
5240,5
5241,12
5242,19
5243,9
5244,6
5245,8
5246,1
5247,13
5248,5
5249,13
5250,3
5251,14
5252,13
5253,6
5254,18
5255,15
5256,6
5257,11
5258,12
5259,3
5260,9
5261,19
5262,19
5263,8
5264,13
5265,15
5266,5
5267,16
5268,18
5269,19
5270,15
5271,1
5272,6
5273,3
5274,14
5275,14
5276,3
5277,9
5278,12
5279,8
5280,9
5281,14
5282,10
5283,18
5284,6
5285,1
5286,1
5287,8
5288,9
5289,14
5290,7
5291,11
5292,6
5293,19
5294,3
5295,19
5296,3
5297,8
5298,6
5299,15
5300,13
5301,4
5302,14
5303,7
5304,6
5305,1
5306,3
5307,19
5308,3
5309,3
5310,10
5311,15
5312,14
5313,9
5314,4
5315,8
5316,9
5317,19
5318,3
5319,18
5320,4
5321,3
5322,10
5323,6
5324,3
5325,3
5326,2
5327,7
5328,1
5329,12
5330,13
5331,18
5332,15
5333,11
5334,3
5335,13
5336,13
5337,19
5338,10
5339,13
5340,17
5341,14
5342,15
5343,14
5344,14
5345,6
5346,15
5347,15
5348,14
5349,8
5350,3
5351,3
5352,6
5353,3
5354,8
5355,3
5356,15
5357,8
5358,19
5359,13
5360,19
5361,13
5362,18
5363,2
5364,19
5365,9
5366,14
5367,18
5368,1
5369,2
5370,18
5371,3
5372,1
5373,13
5374,12
5375,1
5376,8
5377,9
5378,19
5379,2
5380,17
5381,13
5382,18
5383,15
5384,12
5385,1
5386,9
5387,18
5388,1
5389,10
5390,11
5391,10
5392,11
5393,2
5394,12
5395,16
5396,15
5397,1
5398,9
5399,19
5400,14
5401,18
5402,13
5403,8
5404,3
5405,15
5406,18
5407,15
5408,9
5409,6
5410,14
5411,11
5412,9
5413,18
5414,10
5415,8
5416,4
5417,2
5418,17
5419,9
5420,14
5421,16
5422,13
5423,4
5424,10
5425,9
5426,19
5427,14
5428,3
5429,3
5430,13
5431,1
5432,17
5433,15
5434,5
5435,8
5436,8
5437,7
5438,4
5439,9
5440,8
5441,15
5442,13
5443,5
5444,6
5445,1
5446,3
5447,9
5448,13
5449,8
5450,16
5451,6
5452,4
5453,10
5454,1
5455,8
5456,1
5457,3
5458,19
5459,15
5460,15
5461,4
5462,15
5463,12
5464,8
5465,13
5466,3
5467,13
5468,9
5469,18
5470,9
5471,18
5472,12
5473,11
5474,1
5475,4
5476,15
5477,15
5478,12
5479,18
5480,19
5481,13
5482,8
5483,18
5484,6
5485,1
5486,8
5487,9
5488,13
5489,18
5490,16
5491,8
5492,9
5493,9
5494,2
5495,7
5496,6
5497,19
5498,5
5499,15
5500,7
5501,12
5502,16
5503,11
5504,8
5505,19
5506,8
5507,15
5508,1
5509,10
5510,17
5511,15
5512,6
5513,9
5514,3
5515,8
5516,19
5517,10
5518,3
5519,17
5520,19
5521,1
5522,9
5523,6
5524,12
5525,15
5526,14
5527,2
5528,19
5529,17
5530,7
5531,12
5532,15
5533,8
5534,10
5535,19
5536,6
5537,10
5538,9
5539,11
5540,2
5541,15
5542,17
5543,12
5544,11
5545,17
5546,12
5547,17
5548,19
5549,15
5550,19
5551,9
5552,15
5553,16
5554,11
5555,4
5556,18
5557,6
5558,18
5559,9
5560,16
5561,7
5562,9
5563,8
5564,15
5565,18
5566,10
5567,6
5568,1
5569,14
5570,1
5571,5
5572,3
5573,6
5574,14
5575,12
5576,16
5577,15
5578,8
5579,19
5580,8
5581,9
5582,18
5583,11
5584,14
5585,4
5586,18
5587,1
5588,15
5589,8
5590,10
5591,10
5592,18
5593,16
5594,11
5595,6
5596,1
5597,13
5598,7
5599,3
5600,17
5601,6
5602,10
5603,12
5604,4
5605,14
5606,14
5607,18
5608,12
5609,18
5610,12
5611,14
5612,8
5613,10
5614,5
5615,18
5616,8
5617,6
5618,19
5619,15
5620,16
5621,1
5622,13
5623,12
5624,6
5625,3
5626,19
5627,12
5628,3
5629,15
5630,1
5631,9
5632,9
5633,6
5634,16
5635,12
5636,13
5637,16
5638,18
5639,13
5640,18
5641,15
5642,14
5643,16
5644,10
5645,6
5646,15
5647,1
5648,11
5649,19
5650,13
5651,17
5652,11
5653,12
5654,3
5655,6
5656,8
5657,2
5658,9
5659,17
5660,13
5661,10
5662,11
5663,11
5664,19
5665,16
5666,17
5667,3
5668,5
5669,3
5670,1
5671,13
5672,15
5673,8
5674,16
5675,3
5676,15
5677,7
5678,16
5679,3
5680,12
5681,8
5682,3
5683,6
5684,14
5685,11
5686,15
5687,18
5688,2
5689,15
5690,13
5691,18
5692,14
5693,16
5694,8
5695,2
5696,6
5697,12
5698,6
5699,18
5700,5
5701,2
5702,14
5703,6
5704,1
5705,8
5706,3
5707,15
5708,11
5709,11
5710,13
5711,10
5712,15
5713,13
5714,6
5715,16
5716,18
5717,12
5718,6
5719,14
5720,6
5721,13
5722,6
5723,11
5724,15
5725,6
5726,8
5727,9
5728,7
5729,14
5730,1
5731,4
5732,11
5733,13
5734,6
5735,13
5736,11
5737,17
5738,19
5739,15
5740,9
5741,11
5742,12
5743,18
5744,3
5745,18
5746,13
5747,9
5748,15
5749,16
5750,15
5751,1
5752,17
5753,2
5754,10
5755,3
5756,11
5757,15
5758,3
5759,1
5760,4
5761,13
5762,13
5763,1
5764,15
5765,4
5766,19
5767,9
5768,14
5769,2
5770,6
5771,1
5772,13
5773,14
5774,15
5775,8
5776,13
5777,12
5778,12
5779,2
5780,3
5781,6
5782,10
5783,9
5784,16
5785,15
5786,4
5787,1
5788,15
5789,14
5790,5
5791,3
5792,12
5793,9
5794,13
5795,14
5796,18
